run_dir,repo,run_id,score,anomaly
apache_spark_20307797579,apache_spark,20307797579,0.21270000449540744,False
apache_spark_20309322542,apache_spark,20309322542,0.16176388548268011,False
apache_spark_20309944658,apache_spark,20309944658,-0.04573248527574403,True
apache_spark_20311024538,apache_spark,20311024538,0.21188568540088792,False
apache_spark_20320659001,apache_spark,20320659001,0.20902820142088102,False
facebook_react-native_19983012180,facebook_react-native,19983012180,0.22277149339993624,False
facebook_react-native_19985496568,facebook_react-native,19985496568,0.09646964197223917,False
facebook_react-native_19998146632,facebook_react-native,19998146632,0.10016002855707584,False
facebook_react-native_19998950184,facebook_react-native,19998950184,0.2248260455844711,False
facebook_react-native_20003286410,facebook_react-native,20003286410,0.22717698782770374,False
facebook_react-native_20003912179,facebook_react-native,20003912179,0.22717698782770374,False
facebook_react-native_20003912211,facebook_react-native,20003912211,0.10667770243578173,False
facebook_react-native_20016675920,facebook_react-native,20016675920,0.2261306480757232,False
facebook_react-native_20021506878,facebook_react-native,20021506878,0.12290514973448169,False
facebook_react-native_20021787908,facebook_react-native,20021787908,0.12251398128450114,False
facebook_react-native_20022963425,facebook_react-native,20022963425,0.12208418355247869,False
facebook_react-native_20023193608,facebook_react-native,20023193608,0.07885117158234584,False
facebook_react-native_20026908907,facebook_react-native,20026908907,0.12331507772565348,False
facebook_react-native_20027797594,facebook_react-native,20027797594,0.2312300506582049,False
facebook_react-native_20027797912,facebook_react-native,20027797912,0.12398626674941687,False
facebook_react-native_20028110789,facebook_react-native,20028110789,0.1235115133093535,False
facebook_react-native_20028594468,facebook_react-native,20028594468,0.12316454283319933,False
facebook_react-native_20028616956,facebook_react-native,20028616956,0.1240298337567019,False
facebook_react-native_20028618867,facebook_react-native,20028618867,0.12332932322495849,False
facebook_react-native_20028621230,facebook_react-native,20028621230,0.22820545190907243,False
facebook_react-native_20030265333,facebook_react-native,20030265333,0.07209731619935744,False
facebook_react-native_20031544532,facebook_react-native,20031544532,0.07321424416344846,False
facebook_react-native_20033093839,facebook_react-native,20033093839,0.06999034624808859,False
facebook_react-native_20033837989,facebook_react-native,20033837989,0.07348710235944733,False
facebook_react-native_20034338899,facebook_react-native,20034338899,0.04062662683473528,False
facebook_react-native_20034941605,facebook_react-native,20034941605,0.0734952619880826,False
facebook_react-native_20035472873,facebook_react-native,20035472873,0.0736106961514395,False
facebook_react-native_20035754584,facebook_react-native,20035754584,0.06951388883615589,False
facebook_react-native_20036956684,facebook_react-native,20036956684,0.07268345479106852,False
facebook_react-native_20038212125,facebook_react-native,20038212125,0.22947122800605196,False
facebook_react-native_20046816646,facebook_react-native,20046816646,0.07658024793114365,False
facebook_react-native_20047646059,facebook_react-native,20047646059,0.12744786044171746,False
facebook_react-native_20048190376,facebook_react-native,20048190376,0.23190709098109907,False
facebook_react-native_20050234296,facebook_react-native,20050234296,0.15786630085889197,False
facebook_react-native_20051905723,facebook_react-native,20051905723,0.23394996254103217,False
facebook_react-native_20056093713,facebook_react-native,20056093713,0.12857306528487422,False
facebook_react-native_20058718007,facebook_react-native,20058718007,0.129512592380847,False
facebook_react-native_20059186150,facebook_react-native,20059186150,0.12860758090478702,False
facebook_react-native_20059261147,facebook_react-native,20059261147,0.12857306528487422,False
facebook_react-native_20059341573,facebook_react-native,20059341573,0.12948247822975717,False
facebook_react-native_20060121178,facebook_react-native,20060121178,0.2324647284337779,False
facebook_react-native_20060992639,facebook_react-native,20060992639,0.127399007014108,False
facebook_react-native_20062059813,facebook_react-native,20062059813,0.12399153833248089,False
facebook_react-native_20064416330,facebook_react-native,20064416330,0.11734219262414264,False
facebook_react-native_20066087619,facebook_react-native,20066087619,0.12279435888272966,False
facebook_react-native_20066953199,facebook_react-native,20066953199,0.11792230895081096,False
facebook_react-native_20068706942,facebook_react-native,20068706942,0.12490632327307499,False
facebook_react-native_20068761373,facebook_react-native,20068761373,0.1191355462513608,False
facebook_react-native_20068941772,facebook_react-native,20068941772,0.1233952059570067,False
facebook_react-native_20069452881,facebook_react-native,20069452881,0.12335661340072451,False
facebook_react-native_20070939759,facebook_react-native,20070939759,0.12457728673926827,False
facebook_react-native_20070959143,facebook_react-native,20070959143,0.23567036417673298,False
facebook_react-native_20072090745,facebook_react-native,20072090745,0.23603912425293455,False
facebook_react-native_20073111134,facebook_react-native,20073111134,0.12504502558109504,False
facebook_react-native_20075414085,facebook_react-native,20075414085,0.23625532368847585,False
facebook_react-native_20087306826,facebook_react-native,20087306826,0.23203474674335656,False
facebook_react-native_20097011772,facebook_react-native,20097011772,0.12635673171233885,False
facebook_react-native_20097014113,facebook_react-native,20097014113,0.23204465434344979,False
facebook_react-native_20099452452,facebook_react-native,20099452452,0.22172149871785185,False
facebook_react-native_20101631388,facebook_react-native,20101631388,0.23560953318006145,False
facebook_react-native_20101632390,facebook_react-native,20101632390,0.23571882149520967,False
facebook_react-native_20101632533,facebook_react-native,20101632533,0.12694646693045764,False
facebook_react-native_20101633219,facebook_react-native,20101633219,0.23292977203755716,False
facebook_react-native_20101633382,facebook_react-native,20101633382,0.1262993174885647,False
facebook_react-native_20101634152,facebook_react-native,20101634152,0.23571882149520967,False
facebook_react-native_20101635168,facebook_react-native,20101635168,0.12537540112211526,False
facebook_react-native_20101635633,facebook_react-native,20101635633,0.23571882149520967,False
facebook_react-native_20101636205,facebook_react-native,20101636205,0.12423835857654619,False
facebook_react-native_20102072517,facebook_react-native,20102072517,0.23479147631932656,False
facebook_react-native_20103952845,facebook_react-native,20103952845,0.12165008173240316,False
facebook_react-native_20104603951,facebook_react-native,20104603951,0.23557348457264848,False
facebook_react-native_20104604693,facebook_react-native,20104604693,0.12694593247553088,False
facebook_react-native_20105072578,facebook_react-native,20105072578,0.23557348457264848,False
facebook_react-native_20105072602,facebook_react-native,20105072602,0.12765414973928157,False
facebook_react-native_20105422054,facebook_react-native,20105422054,0.23568278508073148,False
facebook_react-native_20105422889,facebook_react-native,20105422889,0.12731467292330007,False
facebook_react-native_20105589301,facebook_react-native,20105589301,0.23597843684859632,False
facebook_react-native_20105888728,facebook_react-native,20105888728,0.23568278508073148,False
facebook_react-native_20105888935,facebook_react-native,20105888935,0.1252429878210395,False
facebook_react-native_20106026616,facebook_react-native,20106026616,0.2355035864534667,False
facebook_react-native_20106475670,facebook_react-native,20106475670,0.08994589612531723,False
facebook_react-native_20106553897,facebook_react-native,20106553897,0.23557348457264848,False
facebook_react-native_20106554138,facebook_react-native,20106554138,0.10679213757474693,False
facebook_react-native_20107834167,facebook_react-native,20107834167,0.23597843684859632,False
facebook_react-native_20107834878,facebook_react-native,20107834878,0.08433611207949354,False
facebook_react-native_20108998895,facebook_react-native,20108998895,0.1453967372151398,False
facebook_react-native_20109259635,facebook_react-native,20109259635,0.23392930619485874,False
facebook_react-native_20109259764,facebook_react-native,20109259764,0.09732880315056547,False
facebook_react-native_20109269461,facebook_react-native,20109269461,0.23601003011748695,False
facebook_react-native_20109851874,facebook_react-native,20109851874,0.08944713690868888,False
facebook_react-native_20111030034,facebook_react-native,20111030034,0.12881876124981678,False
facebook_react-native_20111052214,facebook_react-native,20111052214,0.23568278508073148,False
facebook_react-native_20111052810,facebook_react-native,20111052810,0.09094950330724505,False
facebook_react-native_20113353118,facebook_react-native,20113353118,0.23524450334495478,False
facebook_react-native_20113725626,facebook_react-native,20113725626,0.23557348457264848,False
facebook_react-native_20121508537,facebook_react-native,20121508537,0.23610590962684547,False
facebook_react-native_20121508592,facebook_react-native,20121508592,0.09113092672031353,False
facebook_react-native_20121952228,facebook_react-native,20121952228,0.23238386975335995,False
facebook_react-native_20127477052,facebook_react-native,20127477052,0.23581037463134735,False
facebook_react-native_20127477914,facebook_react-native,20127477914,0.09412160421923715,False
facebook_react-native_20127527852,facebook_react-native,20127527852,0.23570111729323795,False
facebook_react-native_20127528586,facebook_react-native,20127528586,0.09282254829151215,False
facebook_react-native_20127540810,facebook_react-native,20127540810,0.23610590962684547,False
facebook_react-native_20127541479,facebook_react-native,20127541479,0.09295457829483289,False
facebook_react-native_20127673924,facebook_react-native,20127673924,0.23610590962684547,False
facebook_react-native_20127674253,facebook_react-native,20127674253,0.0928329820166508,False
facebook_react-native_20127675058,facebook_react-native,20127675058,0.2354291093624098,False
facebook_react-native_20127676044,facebook_react-native,20127676044,0.09085002146531163,False
facebook_react-native_20127695587,facebook_react-native,20127695587,0.233728363406925,False
facebook_react-native_20127696278,facebook_react-native,20127696278,0.11199344951222728,False
facebook_react-native_20127703145,facebook_react-native,20127703145,0.2307490966271794,False
facebook_react-native_20127703920,facebook_react-native,20127703920,0.09490636618194143,False
facebook_react-native_20131679528,facebook_react-native,20131679528,0.2346327578624106,False
facebook_react-native_20131680286,facebook_react-native,20131680286,0.09016464808069657,False
facebook_react-native_20131693622,facebook_react-native,20131693622,0.23280900216246714,False
facebook_react-native_20131730355,facebook_react-native,20131730355,0.23556026938929892,False
facebook_react-native_20131730697,facebook_react-native,20131730697,0.09215051341771707,False
facebook_react-native_20131782122,facebook_react-native,20131782122,0.23179907618467688,False
facebook_react-native_20131790047,facebook_react-native,20131790047,0.2351932741219322,False
facebook_react-native_20131790959,facebook_react-native,20131790959,0.08945236080312707,False
facebook_react-native_20131801351,facebook_react-native,20131801351,0.23451455928596715,False
facebook_react-native_20132030546,facebook_react-native,20132030546,0.2351932741219322,False
facebook_react-native_20132712293,facebook_react-native,20132712293,0.23478733668848067,False
facebook_react-native_20135439507,facebook_react-native,20135439507,0.23469801834102516,False
facebook_react-native_20135440338,facebook_react-native,20135440338,0.09622103741830468,False
facebook_react-native_20136146424,facebook_react-native,20136146424,0.2342596979858088,False
facebook_react-native_20136147524,facebook_react-native,20136147524,0.14082810692296038,False
facebook_react-native_20136402583,facebook_react-native,20136402583,0.2346662966272055,False
facebook_react-native_20136407073,facebook_react-native,20136407073,0.2346662966272055,False
facebook_react-native_20136407494,facebook_react-native,20136407494,0.2346662966272055,False
facebook_react-native_20136545951,facebook_react-native,20136545951,0.2346662966272055,False
facebook_react-native_20136596010,facebook_react-native,20136596010,0.2346662966272055,False
facebook_react-native_20136776139,facebook_react-native,20136776139,0.2342596979858088,False
facebook_react-native_20136783383,facebook_react-native,20136783383,0.2346662966272055,False
facebook_react-native_20136832644,facebook_react-native,20136832644,0.2346662966272055,False
facebook_react-native_20136923153,facebook_react-native,20136923153,0.2342596979858088,False
facebook_react_19928965714,facebook_react,19928965714,0.2125981301016181,False
facebook_react_19928965729,facebook_react,19928965729,0.036034103048075306,False
facebook_react_19928965735,facebook_react,19928965735,0.2161572945966107,False
facebook_react_19930628723,facebook_react,19930628723,0.2158758987670698,False
facebook_react_19930628782,facebook_react,19930628782,0.21283223370132548,False
facebook_react_19930749344,facebook_react,19930749344,0.21559649069366654,False
facebook_react_19930749369,facebook_react,19930749369,0.21283223370132548,False
facebook_react_19930934255,facebook_react,19930934255,0.21524288440925743,False
facebook_react_19931065795,facebook_react,19931065795,0.21524288440925743,False
facebook_react_19935873641,facebook_react,19935873641,0.21588338284838343,False
facebook_react_19936091212,facebook_react,19936091212,0.21623114642032965,False
facebook_react_19937024022,facebook_react,19937024022,0.2152422365441235,False
facebook_react_19937288309,facebook_react,19937288309,0.2167979845884369,False
facebook_react_19939295404,facebook_react,19939295404,0.21689897055770546,False
facebook_react_19946949266,facebook_react,19946949266,0.21826758021015996,False
facebook_react_19948058375,facebook_react,19948058375,0.2207534616648445,False
facebook_react_19948058388,facebook_react,19948058388,0.07953414239752055,False
facebook_react_19948439734,facebook_react,19948439734,0.08653335258079053,False
facebook_react_19948439785,facebook_react,19948439785,0.22119409600356704,False
facebook_react_19948606979,facebook_react,19948606979,0.08625595844207562,False
facebook_react_19948606989,facebook_react,19948606989,0.22105620362454043,False
facebook_react_19949043519,facebook_react,19949043519,0.08139496188552392,False
facebook_react_19949822727,facebook_react,19949822727,0.08201650891766904,False
facebook_react_19949900871,facebook_react,19949900871,0.0818217574837653,False
facebook_react_19950415473,facebook_react,19950415473,0.08201650891766904,False
facebook_react_19950827463,facebook_react,19950827463,0.0871372814021949,False
facebook_react_19962837634,facebook_react,19962837634,0.04250775135574514,False
facebook_react_19962837662,facebook_react,19962837662,0.2221516259867668,False
facebook_react_19963298307,facebook_react,19963298307,0.04616830650007253,False
facebook_react_19967042726,facebook_react,19967042726,0.2172556827099429,False
facebook_react_19967850523,facebook_react,19967850523,0.2208118299343267,False
facebook_react_19972644050,facebook_react,19972644050,0.22184159011715743,False
facebook_react_19975926780,facebook_react,19975926780,0.0835802759088497,False
facebook_react_19976032277,facebook_react,19976032277,0.0873115187900278,False
facebook_react_19976163388,facebook_react,19976163388,0.08747096682389727,False
facebook_react_19976596267,facebook_react,19976596267,0.049159833280140064,False
facebook_react_19976712120,facebook_react,19976712120,0.22495972803708397,False
facebook_react_19997125872,facebook_react,19997125872,0.22425195450810165,False
facebook_react_20003701769,facebook_react,20003701769,0.22745266656812396,False
facebook_react_20003757709,facebook_react,20003757709,0.040390325060367216,False
facebook_react_20005284681,facebook_react,20005284681,0.22616837175056687,False
facebook_react_20033627755,facebook_react,20033627755,0.22807972068490068,False
facebook_react_20042843420,facebook_react,20042843420,-0.037172856965212886,True
facebook_react_20042844092,facebook_react,20042844092,-0.037172856965212886,True
facebook_react_20042844755,facebook_react,20042844755,-0.03636705341175683,True
facebook_react_20042845475,facebook_react,20042845475,0.23337210247659457,False
facebook_react_20042845554,facebook_react,20042845554,-0.03636705341175683,True
facebook_react_20042847095,facebook_react,20042847095,0.09374375159945514,False
facebook_react_20042847163,facebook_react,20042847163,0.2324856931608688,False
facebook_react_20042860334,facebook_react,20042860334,0.23337210247659457,False
facebook_react_20042860337,facebook_react,20042860337,-0.037172856965212886,True
facebook_react_20045472524,facebook_react,20045472524,-0.13826796089396154,True
facebook_react_20045695736,facebook_react,20045695736,-0.13873969446007794,True
facebook_react_20046259295,facebook_react,20046259295,0.05120994362710618,False
facebook_react_20046566463,facebook_react,20046566463,0.23261891808876695,False
facebook_react_20046566481,facebook_react,20046566481,-0.13850378778096073,True
facebook_react_20046566857,facebook_react,20046566857,0.23337210247659457,False
facebook_react_20046566878,facebook_react,20046566878,0.04538796139486789,False
facebook_react_20047175807,facebook_react,20047175807,0.23261891808876695,False
facebook_react_20047175815,facebook_react,20047175815,0.055143562566249416,False
facebook_react_20047361687,facebook_react,20047361687,0.05504306089230493,False
facebook_react_20063797650,facebook_react,20063797650,0.2339856455414112,False
facebook_react_20063955391,facebook_react,20063955391,0.04766774871639079,False
facebook_react_20130005193,facebook_react,20130005193,0.2333423104391225,False
facebook_react_20130005205,facebook_react,20130005205,0.19290865948283714,False
facebook_react_20132205213,facebook_react,20132205213,0.23271884913897806,False
facebook_react_20132376242,facebook_react,20132376242,0.043020273896953065,False
facebook_react_20134574667,facebook_react,20134574667,0.23234840549924585,False
facebook_react_20180399389,facebook_react,20180399389,0.043791400204251874,False
facebook_react_20227512960,facebook_react,20227512960,0.03270860995943947,False
facebook_react_20227512974,facebook_react,20227512974,0.21545094889670086,False
facebook_react_20247807627,facebook_react,20247807627,0.2127023821856272,False
facebook_react_20247807701,facebook_react,20247807701,0.029661868823219195,False
facebook_react_20248968121,facebook_react,20248968121,0.2115763805277322,False
facebook_react_20248968130,facebook_react,20248968130,0.02490903126481181,False
facebook_react_20249516879,facebook_react,20249516879,0.022240228240316018,False
facebook_react_20249516988,facebook_react,20249516988,0.2119365112004551,False
facebook_react_20250780589,facebook_react,20250780589,0.21361050996847758,False
facebook_react_20275424926,facebook_react,20275424926,0.07505009048612599,False
facebook_react_20276218922,facebook_react,20276218922,0.2163920861807645,False
facebook_react_20276219022,facebook_react,20276219022,0.21561762620070601,False
facebook_react_20313085683,facebook_react,20313085683,0.02210319751585632,False
golang_go_19519462029,golang_go,19519462029,0.14276105305951647,False
golang_go_19519772892,golang_go,19519772892,0.14193822961144215,False
golang_go_19553724285,golang_go,19553724285,0.14800422233838834,False
golang_go_19649193971,golang_go,19649193971,0.1594948866010396,False
golang_go_19655035480,golang_go,19655035480,0.16082390575293182,False
golang_go_20114315288,golang_go,20114315288,0.23605963416560022,False
huggingface_transformers_20127529114,huggingface_transformers,20127529114,0.23647320501593427,False
huggingface_transformers_20129101162,huggingface_transformers,20129101162,0.2362080454258435,False
huggingface_transformers_20129811429,huggingface_transformers,20129811429,0.23251999739427726,False
huggingface_transformers_20129903965,huggingface_transformers,20129903965,0.038494635011057765,False
huggingface_transformers_20130084325,huggingface_transformers,20130084325,0.23294195508216792,False
huggingface_transformers_20130118128,huggingface_transformers,20130118128,0.05911499734461828,False
huggingface_transformers_20130163695,huggingface_transformers,20130163695,0.2355616085373508,False
huggingface_transformers_20130177344,huggingface_transformers,20130177344,0.19367300383777042,False
huggingface_transformers_20130673162,huggingface_transformers,20130673162,0.2355616085373508,False
huggingface_transformers_20130828645,huggingface_transformers,20130828645,0.23526445971192733,False
huggingface_transformers_20131172759,huggingface_transformers,20131172759,0.1628957520640416,False
huggingface_transformers_20132392581,huggingface_transformers,20132392581,0.2355616085373508,False
huggingface_transformers_20132393578,huggingface_transformers,20132393578,0.23563203369587027,False
huggingface_transformers_20132398887,huggingface_transformers,20132398887,0.2356644327225626,False
huggingface_transformers_20132402693,huggingface_transformers,20132402693,0.2355616085373508,False
huggingface_transformers_20132412752,huggingface_transformers,20132412752,0.23203006101966128,False
huggingface_transformers_20132432281,huggingface_transformers,20132432281,0.2355616085373508,False
huggingface_transformers_20132446769,huggingface_transformers,20132446769,0.23526445971192733,False
huggingface_transformers_20132455740,huggingface_transformers,20132455740,0.19227458671108405,False
huggingface_transformers_20132477678,huggingface_transformers,20132477678,0.23563203369587027,False
huggingface_transformers_20132485086,huggingface_transformers,20132485086,0.2355616085373508,False
huggingface_transformers_20132490204,huggingface_transformers,20132490204,0.2355616085373508,False
huggingface_transformers_20132511404,huggingface_transformers,20132511404,0.1925453556730159,False
huggingface_transformers_20132515934,huggingface_transformers,20132515934,0.2355616085373508,False
huggingface_transformers_20132521452,huggingface_transformers,20132521452,0.2355616085373508,False
huggingface_transformers_20132528890,huggingface_transformers,20132528890,0.23563203369587027,False
huggingface_transformers_20132539365,huggingface_transformers,20132539365,0.2355616085373508,False
huggingface_transformers_20132553223,huggingface_transformers,20132553223,0.23563203369587027,False
huggingface_transformers_20135384637,huggingface_transformers,20135384637,0.057381689494531596,False
huggingface_transformers_20136448873,huggingface_transformers,20136448873,0.22926951013322272,False
microsoft_vscode_20110456581,microsoft_vscode,20110456581,0.21808872226623643,False
microsoft_vscode_20111327252,microsoft_vscode,20111327252,0.21551751697001814,False
microsoft_vscode_20135676810,microsoft_vscode,20135676810,0.20905808115796592,False
microsoft_vscode_20135849710,microsoft_vscode,20135849710,0.22898135139028453,False
nodejs_node_20078473045,nodejs_node,20078473045,0.16022680964197483,False
nodejs_node_20078473052,nodejs_node,20078473052,0.2362295300948643,False
nodejs_node_20082880413,nodejs_node,20082880413,0.13606154175320478,False
nodejs_node_20083212892,nodejs_node,20083212892,0.1306305735764216,False
nodejs_node_20087134054,nodejs_node,20087134054,0.16041748867555566,False
nodejs_node_20098702547,nodejs_node,20098702547,0.23202776950842358,False
nodejs_node_20105311852,nodejs_node,20105311852,0.16004217652439484,False
nodejs_node_20105927629,nodejs_node,20105927629,0.16233404491422626,False
nodejs_node_20108392869,nodejs_node,20108392869,0.16007201361621348,False
nodejs_node_20109176784,nodejs_node,20109176784,0.23171976994435334,False
nodejs_node_20109406509,nodejs_node,20109406509,0.16071144230210654,False
nodejs_node_20109406574,nodejs_node,20109406574,0.1887284012083414,False
nodejs_node_20114152340,nodejs_node,20114152340,0.16067607294398067,False
nodejs_node_20115457616,nodejs_node,20115457616,0.18870517295064804,False
nodejs_node_20115457708,nodejs_node,20115457708,0.16075447967729706,False
nodejs_node_20116657866,nodejs_node,20116657866,0.18922551057846004,False
nodejs_node_20116657880,nodejs_node,20116657880,0.06206597143587733,False
nodejs_node_20117612151,nodejs_node,20117612151,0.14662827641765308,False
nodejs_node_20117942007,nodejs_node,20117942007,0.13185724967037182,False
nodejs_node_20132866469,nodejs_node,20132866469,0.2356644327225626,False
nodejs_node_20134645306,nodejs_node,20134645306,0.18800789727335526,False
nodejs_node_20134645311,nodejs_node,20134645311,0.160062676408548,False
nodejs_node_20231170155,nodejs_node,20231170155,0.21508367222487967,False
nodejs_node_20233596004,nodejs_node,20233596004,0.17842569332943597,False
nodejs_node_20248791910,nodejs_node,20248791910,0.21291906199683452,False
nodejs_node_20248814944,nodejs_node,20248814944,0.14034104338761438,False
nodejs_node_20252055729,nodejs_node,20252055729,0.1281719618358263,False
nodejs_node_20252406211,nodejs_node,20252406211,0.11242672151462968,False
nodejs_node_20253149361,nodejs_node,20253149361,0.21117452770082945,False
nodejs_node_20253519023,nodejs_node,20253519023,0.21043614833291102,False
nodejs_node_20253738672,nodejs_node,20253738672,0.2104077807130218,False
nodejs_node_20254367144,nodejs_node,20254367144,0.21117452770082945,False
nodejs_node_20255015597,nodejs_node,20255015597,0.21083908819664277,False
nodejs_node_20255473263,nodejs_node,20255473263,0.21042205317948587,False
nodejs_node_20272031927,nodejs_node,20272031927,0.212984090049343,False
nodejs_node_20272031967,nodejs_node,20272031967,0.1823051592931817,False
nodejs_node_20287168374,nodejs_node,20287168374,0.21072446639971065,False
nodejs_node_20291711165,nodejs_node,20291711165,0.21467854191625224,False
nodejs_node_20291711185,nodejs_node,20291711185,0.21230063342331157,False
nodejs_node_20295721967,nodejs_node,20295721967,0.15782043955786101,False
nodejs_node_20295721968,nodejs_node,20295721968,0.13153290563259046,False
nodejs_node_20295721975,nodejs_node,20295721975,0.022439995201985696,False
nodejs_node_20295721977,nodejs_node,20295721977,0.13672136002508517,False
nodejs_node_20301790909,nodejs_node,20301790909,0.21379724051033733,False
nodejs_node_20302873840,nodejs_node,20302873840,0.21277630135178716,False
nodejs_node_20302873848,nodejs_node,20302873848,0.21421307695330466,False
nodejs_node_20302873851,nodejs_node,20302873851,0.1366682245382907,False
nodejs_node_20302873897,nodejs_node,20302873897,0.18128166148601593,False
nodejs_node_20304489405,nodejs_node,20304489405,0.2127230219398193,False
nodejs_node_20305961980,nodejs_node,20305961980,0.16448655794022765,False
nodejs_node_20305962004,nodejs_node,20305962004,0.09562077447320505,False
